NAME:  test2
TYPE: AGTSP
COMMENT: gtsp tours
DIMENSION: 281 
GTSP_SETS: 41
EDGE_WEIGHT_TYPE: EXPLICIT
EDGE_WEIGHT_FORMAT: FULL_MATRIX 
EDGE_WEIGHT_SECTION
999999	999999	999999	999999	999999	999999	999999	27	19	999999	999999	999999	999999	999999	149	149	149	149	149	141	999999	49	49	41	999999	999999	999999	999999	52	52	44	999999	999999	999999	999999	152	152	152	152	152	144	999999	115	115	115	115	107	999999	999999	65	65	57	999999	999999	999999	999999	47	47	39	999999	999999	999999	999999	52	52	44	999999	999999	999999	999999	140	140	140	140	140	132	999999	47	47	39	999999	999999	999999	999999	44	44	36	999999	999999	999999	999999	79	79	79	71	999999	999999	999999	40	40	32	999999	999999	999999	999999	143	143	143	143	143	135	999999	102	102	102	94	999999	999999	999999	30	22	999999	999999	999999	999999	999999	23	15	999999	999999	999999	999999	999999	44	44	36	999999	999999	999999	999999	53	53	45	999999	999999	999999	999999	165	165	165	165	165	157	999999	18	10	999999	999999	999999	999999	999999	43	43	35	999999	999999	999999	999999	61	61	53	999999	999999	999999	999999	61	61	53	999999	999999	999999	999999	26	18	999999	999999	999999	999999	999999	98	98	98	90	999999	999999	999999	51	51	43	999999	999999	999999	999999	138	138	138	138	138	130	999999	54	54	46	999999	999999	999999	999999	166	166	166	166	166	158	999999	122	122	122	122	114	999999	999999	163	163	163	163	163	155	999999	160	160	160	160	160	152	999999	17	9	999999	999999	999999	999999	999999	42	42	34	999999	999999	999999	999999	109	109	109	109	101	999999	999999	40	40	32	999999	999999	999999	999999	164	164	164	164	164	156	999999	0
999999	999999	999999	999999	999999	999999	999999	27	27	19	999999	999999	999999	999999	149	149	149	149	149	149	141	49	49	49	41	999999	999999	999999	52	52	52	44	999999	999999	999999	152	152	152	152	152	152	144	115	115	115	115	115	107	999999	65	65	65	57	999999	999999	999999	47	47	47	39	999999	999999	999999	52	52	52	44	999999	999999	999999	140	140	140	140	140	140	132	47	47	47	39	999999	999999	999999	44	44	44	36	999999	999999	999999	79	79	79	79	71	999999	999999	40	40	40	32	999999	999999	999999	143	143	143	143	143	143	135	102	102	102	102	94	999999	999999	30	30	22	999999	999999	999999	999999	23	23	15	999999	999999	999999	999999	44	44	44	36	999999	999999	999999	53	53	53	45	999999	999999	999999	165	165	165	165	165	165	157	18	18	10	999999	999999	999999	999999	43	43	43	35	999999	999999	999999	61	61	61	53	999999	999999	999999	61	61	61	53	999999	999999	999999	26	26	18	999999	999999	999999	999999	98	98	98	98	90	999999	999999	51	51	51	43	999999	999999	999999	138	138	138	138	138	138	130	54	54	54	46	999999	999999	999999	166	166	166	166	166	166	158	122	122	122	122	122	114	999999	163	163	163	163	163	163	155	160	160	160	160	160	160	152	17	17	9	999999	999999	999999	999999	42	42	42	34	999999	999999	999999	109	109	109	109	109	101	999999	40	40	40	32	999999	999999	999999	164	164	164	164	164	164	156	0
999999	999999	999999	999999	999999	999999	999999	27	27	27	19	999999	999999	999999	574	574	574	999999	999999	999999	999999	49	49	49	49	41	999999	999999	52	52	52	52	44	999999	999999	582	582	582	999999	999999	999999	999999	115	115	115	115	115	115	107	65	65	65	65	57	999999	999999	47	47	47	47	39	999999	999999	52	52	52	52	44	999999	999999	538	538	538	999999	999999	999999	999999	47	47	47	47	39	999999	999999	44	44	44	44	36	999999	999999	79	79	79	79	79	71	999999	40	40	40	40	32	999999	999999	547	547	547	999999	999999	999999	999999	102	102	102	102	102	94	999999	30	30	30	22	999999	999999	999999	23	23	23	15	999999	999999	999999	44	44	44	44	36	999999	999999	53	53	53	53	45	999999	999999	636	636	636	999999	999999	999999	999999	18	18	18	10	999999	999999	999999	43	43	43	43	35	999999	999999	61	61	61	61	53	999999	999999	61	61	61	61	53	999999	999999	26	26	26	18	999999	999999	999999	98	98	98	98	98	90	999999	51	51	51	51	43	999999	999999	528	528	528	999999	999999	999999	999999	54	54	54	54	46	999999	999999	639	639	639	999999	999999	999999	999999	122	122	122	122	122	122	114	628	628	628	999999	999999	999999	999999	615	615	615	999999	999999	999999	999999	17	17	17	9	999999	999999	999999	42	42	42	42	34	999999	999999	109	109	109	109	109	109	101	40	40	40	40	32	999999	999999	632	632	632	999999	999999	999999	999999	0
999999	999999	999999	999999	999999	999999	999999	27	27	27	27	19	999999	999999	574	574	574	574	999999	999999	999999	49	49	49	49	49	41	999999	52	52	52	52	52	44	999999	582	582	582	582	999999	999999	999999	437	437	437	437	999999	999999	999999	65	65	65	65	65	57	999999	47	47	47	47	47	39	999999	52	52	52	52	52	44	999999	538	538	538	538	999999	999999	999999	47	47	47	47	47	39	999999	44	44	44	44	44	36	999999	79	79	79	79	79	79	71	40	40	40	40	40	32	999999	547	547	547	547	999999	999999	999999	102	102	102	102	102	102	94	30	30	30	30	22	999999	999999	23	23	23	23	15	999999	999999	44	44	44	44	44	36	999999	53	53	53	53	53	45	999999	636	636	636	636	999999	999999	999999	18	18	18	18	10	999999	999999	43	43	43	43	43	35	999999	61	61	61	61	61	53	999999	61	61	61	61	61	53	999999	26	26	26	26	18	999999	999999	98	98	98	98	98	98	90	51	51	51	51	51	43	999999	528	528	528	528	999999	999999	999999	54	54	54	54	54	46	999999	639	639	639	639	999999	999999	999999	464	464	464	464	999999	999999	999999	628	628	628	628	999999	999999	999999	615	615	615	615	999999	999999	999999	17	17	17	17	9	999999	999999	42	42	42	42	42	34	999999	413	413	413	413	999999	999999	999999	40	40	40	40	40	32	999999	632	632	632	632	999999	999999	999999	0
999999	999999	999999	999999	999999	999999	999999	27	27	27	27	27	19	999999	574	574	574	574	574	999999	999999	49	49	49	49	49	49	41	52	52	52	52	52	52	44	582	582	582	582	582	999999	999999	437	437	437	437	437	999999	999999	65	65	65	65	65	65	57	47	47	47	47	47	47	39	52	52	52	52	52	52	44	538	538	538	538	538	999999	999999	47	47	47	47	47	47	39	44	44	44	44	44	44	36	294	294	294	294	294	999999	999999	40	40	40	40	40	40	32	547	547	547	547	547	999999	999999	385	385	385	385	385	999999	999999	30	30	30	30	30	22	999999	23	23	23	23	23	15	999999	44	44	44	44	44	44	36	53	53	53	53	53	53	45	636	636	636	636	636	999999	999999	18	18	18	18	18	10	999999	43	43	43	43	43	43	35	61	61	61	61	61	61	53	61	61	61	61	61	61	53	26	26	26	26	26	18	999999	367	367	367	367	367	999999	999999	51	51	51	51	51	51	43	528	528	528	528	528	999999	999999	54	54	54	54	54	54	46	639	639	639	639	639	999999	999999	464	464	464	464	464	999999	999999	628	628	628	628	628	999999	999999	615	615	615	615	615	999999	999999	17	17	17	17	17	9	999999	42	42	42	42	42	42	34	413	413	413	413	413	999999	999999	40	40	40	40	40	40	32	632	632	632	632	632	999999	999999	0
999999	999999	999999	999999	999999	999999	999999	27	27	27	27	27	27	19	574	574	574	574	574	574	999999	171	171	171	171	171	171	999999	185	185	185	185	185	185	999999	582	582	582	582	582	582	999999	437	437	437	437	437	437	999999	238	238	238	238	238	238	999999	165	165	165	165	165	165	999999	182	182	182	182	182	182	999999	538	538	538	538	538	538	999999	166	166	166	166	166	166	999999	151	151	151	151	151	151	999999	294	294	294	294	294	294	999999	136	136	136	136	136	136	999999	547	547	547	547	547	547	999999	385	385	385	385	385	385	999999	30	30	30	30	30	30	22	23	23	23	23	23	23	15	152	152	152	152	152	152	999999	186	186	186	186	186	186	999999	636	636	636	636	636	636	999999	18	18	18	18	18	18	10	149	149	149	149	149	149	999999	219	219	219	219	219	219	999999	221	221	221	221	221	221	999999	26	26	26	26	26	26	18	367	367	367	367	367	367	999999	180	180	180	180	180	180	999999	528	528	528	528	528	528	999999	191	191	191	191	191	191	999999	639	639	639	639	639	639	999999	464	464	464	464	464	464	999999	628	628	628	628	628	628	999999	615	615	615	615	615	615	999999	17	17	17	17	17	17	9	144	144	144	144	144	144	999999	413	413	413	413	413	413	999999	138	138	138	138	138	138	999999	632	632	632	632	632	632	999999	0
999999	999999	999999	999999	999999	999999	999999	84	84	84	84	84	84	84	574	574	574	574	574	574	574	171	171	171	171	171	171	171	185	185	185	185	185	185	185	582	582	582	582	582	582	582	437	437	437	437	437	437	437	238	238	238	238	238	238	238	165	165	165	165	165	165	165	182	182	182	182	182	182	182	538	538	538	538	538	538	538	166	166	166	166	166	166	166	151	151	151	151	151	151	151	294	294	294	294	294	294	294	136	136	136	136	136	136	136	547	547	547	547	547	547	547	385	385	385	385	385	385	385	98	98	98	98	98	98	98	69	69	69	69	69	69	69	152	152	152	152	152	152	152	186	186	186	186	186	186	186	636	636	636	636	636	636	636	46	46	46	46	46	46	46	149	149	149	149	149	149	149	219	219	219	219	219	219	219	221	221	221	221	221	221	221	80	80	80	80	80	80	80	367	367	367	367	367	367	367	180	180	180	180	180	180	180	528	528	528	528	528	528	528	191	191	191	191	191	191	191	639	639	639	639	639	639	639	464	464	464	464	464	464	464	628	628	628	628	628	628	628	615	615	615	615	615	615	615	44	44	44	44	44	44	44	144	144	144	144	144	144	144	413	413	413	413	413	413	413	138	138	138	138	138	138	138	632	632	632	632	632	632	632	0
27	19	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	168	168	168	168	168	168	160	49	49	41	999999	999999	999999	999999	66	66	58	999999	999999	999999	999999	170	170	170	170	170	170	162	134	134	134	134	126	999999	999999	85	85	85	77	999999	999999	999999	42	42	34	999999	999999	999999	999999	47	47	39	999999	999999	999999	999999	158	158	158	158	158	150	999999	41	41	33	999999	999999	999999	999999	37	29	999999	999999	999999	999999	999999	95	95	95	87	999999	999999	999999	42	42	34	999999	999999	999999	999999	161	161	161	161	161	153	999999	121	121	121	121	113	999999	999999	13	5	999999	999999	999999	999999	999999	39	31	999999	999999	999999	999999	999999	27	19	999999	999999	999999	999999	999999	70	70	62	999999	999999	999999	999999	182	182	182	182	182	182	174	25	17	999999	999999	999999	999999	999999	40	40	32	999999	999999	999999	999999	76	76	76	68	999999	999999	999999	73	73	73	65	999999	999999	999999	45	45	37	999999	999999	999999	999999	114	114	114	114	106	999999	999999	63	63	55	999999	999999	999999	999999	155	155	155	155	155	147	999999	69	69	61	999999	999999	999999	999999	183	183	183	183	183	183	175	141	141	141	141	141	133	999999	180	180	180	180	180	180	172	179	179	179	179	179	179	171	25	17	999999	999999	999999	999999	999999	54	54	46	999999	999999	999999	999999	126	126	126	126	118	999999	999999	33	25	999999	999999	999999	999999	999999	183	183	183	183	183	183	175	0
27	27	19	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	650	650	999999	999999	999999	999999	999999	49	49	49	41	999999	999999	999999	66	66	66	58	999999	999999	999999	656	656	999999	999999	999999	999999	999999	134	134	134	134	134	126	999999	85	85	85	85	77	999999	999999	42	42	42	34	999999	999999	999999	47	47	47	39	999999	999999	999999	158	158	158	158	158	158	150	41	41	41	33	999999	999999	999999	37	37	29	999999	999999	999999	999999	95	95	95	95	87	999999	999999	42	42	42	34	999999	999999	999999	161	161	161	161	161	161	153	121	121	121	121	121	113	999999	13	13	5	999999	999999	999999	999999	39	39	31	999999	999999	999999	999999	27	27	19	999999	999999	999999	999999	70	70	70	62	999999	999999	999999	706	706	999999	999999	999999	999999	999999	25	25	17	999999	999999	999999	999999	40	40	40	32	999999	999999	999999	76	76	76	76	68	999999	999999	73	73	73	73	65	999999	999999	45	45	45	37	999999	999999	999999	114	114	114	114	114	106	999999	63	63	63	55	999999	999999	999999	155	155	155	155	155	155	147	69	69	69	61	999999	999999	999999	709	709	999999	999999	999999	999999	999999	141	141	141	141	141	141	133	698	698	999999	999999	999999	999999	999999	691	691	999999	999999	999999	999999	999999	25	25	17	999999	999999	999999	999999	54	54	54	46	999999	999999	999999	126	126	126	126	126	118	999999	33	33	25	999999	999999	999999	999999	706	706	999999	999999	999999	999999	999999	0
27	27	27	19	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	650	650	650	999999	999999	999999	999999	49	49	49	49	41	999999	999999	66	66	66	66	58	999999	999999	656	656	656	999999	999999	999999	999999	134	134	134	134	134	134	126	85	85	85	85	85	77	999999	42	42	42	42	34	999999	999999	47	47	47	47	39	999999	999999	608	608	608	999999	999999	999999	999999	41	41	41	41	33	999999	999999	37	37	37	29	999999	999999	999999	95	95	95	95	95	87	999999	42	42	42	42	34	999999	999999	621	621	621	999999	999999	999999	999999	121	121	121	121	121	121	113	13	13	13	5	999999	999999	999999	39	39	39	31	999999	999999	999999	27	27	27	19	999999	999999	999999	70	70	70	70	62	999999	999999	706	706	706	999999	999999	999999	999999	25	25	25	17	999999	999999	999999	40	40	40	40	32	999999	999999	76	76	76	76	76	68	999999	73	73	73	73	73	65	999999	45	45	45	45	37	999999	999999	114	114	114	114	114	114	106	63	63	63	63	55	999999	999999	598	598	598	999999	999999	999999	999999	69	69	69	69	61	999999	999999	709	709	709	999999	999999	999999	999999	540	540	540	999999	999999	999999	999999	698	698	698	999999	999999	999999	999999	691	691	691	999999	999999	999999	999999	25	25	25	17	999999	999999	999999	54	54	54	54	46	999999	999999	126	126	126	126	126	126	118	33	33	33	25	999999	999999	999999	706	706	706	999999	999999	999999	999999	0
